name	type	units	low_cutoff	high_cutoff	reference	group	sampling_frequency	description	notch
RA1-RA2	SEEG	V	n/a	n/a	bipolar	RA	1000	depth	n/a
RA2-RA3	SEEG	V	n/a	n/a	bipolar	RA	1000	depth	n/a
RA3-RA4	SEEG	V	n/a	n/a	bipolar	RA	1000	depth	n/a
RA4-RA5	SEEG	V	n/a	n/a	bipolar	RA	1000	depth	n/a
RA5-RA6	SEEG	V	n/a	n/a	bipolar	RA	1000	depth	n/a
RA6-RA7	SEEG	V	n/a	n/a	bipolar	RA	1000	depth	n/a
RA7-RA8	SEEG	V	n/a	n/a	bipolar	RA	1000	depth	n/a
RA8-RA9	SEEG	V	n/a	n/a	bipolar	RA	1000	depth	n/a
RA9-RA10	SEEG	V	n/a	n/a	bipolar	RA	1000	depth	n/a
RA10-RA11	SEEG	V	n/a	n/a	bipolar	RA	1000	depth	n/a
RA11-RA12	SEEG	V	n/a	n/a	bipolar	RA	1000	depth	n/a
RA12-RA1	SEEG	V	n/a	n/a	bipolar	RA	1000	depth	n/a
ROP1-ROP2	SEEG	V	n/a	n/a	bipolar	ROP	1000	depth	n/a
ROP2-ROP3	SEEG	V	n/a	n/a	bipolar	ROP	1000	depth	n/a
ROP3-ROP4	SEEG	V	n/a	n/a	bipolar	ROP	1000	depth	n/a
ROP4-ROP5	SEEG	V	n/a	n/a	bipolar	ROP	1000	depth	n/a
ROP5-ROP6	SEEG	V	n/a	n/a	bipolar	ROP	1000	depth	n/a
ROP6-ROP7	SEEG	V	n/a	n/a	bipolar	ROP	1000	depth	n/a
ROP7-ROP8	SEEG	V	n/a	n/a	bipolar	ROP	1000	depth	n/a
ROP8-ROP9	SEEG	V	n/a	n/a	bipolar	ROP	1000	depth	n/a
ROP9-ROP10	SEEG	V	n/a	n/a	bipolar	ROP	1000	depth	n/a
ROP10-ROP11	SEEG	V	n/a	n/a	bipolar	ROP	1000	depth	n/a
ROP11-ROP12	SEEG	V	n/a	n/a	bipolar	ROP	1000	depth	n/a
ROP12-ROP1	SEEG	V	n/a	n/a	bipolar	ROP	1000	depth	n/a
ROA1-ROA2	SEEG	V	n/a	n/a	bipolar	ROA	1000	depth	n/a
ROA2-ROA3	SEEG	V	n/a	n/a	bipolar	ROA	1000	depth	n/a
ROA3-ROA4	SEEG	V	n/a	n/a	bipolar	ROA	1000	depth	n/a
ROA4-ROA5	SEEG	V	n/a	n/a	bipolar	ROA	1000	depth	n/a
ROA5-ROA6	SEEG	V	n/a	n/a	bipolar	ROA	1000	depth	n/a
ROA6-ROA7	SEEG	V	n/a	n/a	bipolar	ROA	1000	depth	n/a
ROA7-ROA8	SEEG	V	n/a	n/a	bipolar	ROA	1000	depth	n/a
ROA8-ROA1	SEEG	V	n/a	n/a	bipolar	ROA	1000	depth	n/a
ROA9-ROA10	SEEG	V	n/a	n/a	bipolar	ROA	1000	depth	n/a
ROA10-ROA11	SEEG	V	n/a	n/a	bipolar	ROA	1000	depth	n/a
ROA11-ROA12	SEEG	V	n/a	n/a	bipolar	ROA	1000	depth	n/a
ROA12-ROA13	SEEG	V	n/a	n/a	bipolar	ROA	1000	depth	n/a
ROA13-ROA14	SEEG	V	n/a	n/a	bipolar	ROA	1000	depth	n/a
ROA14-ROA15	SEEG	V	n/a	n/a	bipolar	ROA	1000	depth	n/a
ROA15-ROA9	SEEG	V	n/a	n/a	bipolar	ROA	1000	depth	n/a
RV1-RV2	SEEG	V	n/a	n/a	bipolar	RV	1000	depth	n/a
RV2-RV3	SEEG	V	n/a	n/a	bipolar	RV	1000	depth	n/a
