name	x	y	z	size	group	hemisphere	type	tal.x	tal.y	tal.z	ind.region
RAMY1	18.5422	-1.21383	-80.0821967017905	-999	RAMY	R	depth	26.069	0.999926	-18.4348	n/a
RAMY3	19.8961	-8.60235	-77.9387065840801	-999	RAMY	R	depth	28.6721	5.86246	-9.83973	n/a
RAMY5	21.3242	-16.4038	-75.8914288602196	-999	RAMY	R	depth	31.3092	11.2356	-1.12098	insula
RAMY7	21.3953	-24.0541	-74.7794828069827	-999	RAMY	R	depth	32.6676	16.969	7.22547	insula
RAMY9	21.4718	-32.4533	-73.2650699828648	-999	RAMY	R	depth	34.2356	22.9286	17.0572	caudalmiddlefrontal
RAINS1	37.9828	2.16605	-75.9925542431178	-999	RAINS	R	depth	46.3771	-8.01863	-12.3957	insula
RAINS2	36.7579	-2.48598	-77.003130217374	-999	RAINS	R	depth	45.6133	-2.86812	-11.0508	insula
RAINS3	34.623	-6.09683	-76.180546247134	-999	RAINS	R	depth	43.9978	0.187817	-7.59666	insula
RAINS4	32.5511	-11.0675	-75.6565914731754	-999	RAINS	R	depth	42.4842	4.77975	-3.77249	insula
RAINS5	31.4745	-14.7599	-76.4723823931123	-999	RAINS	R	depth	41.6525	8.90694	-2.67447	insula
RAINS6	29.4121	-18.8702	-76.0255982968517	-999	RAINS	R	depth	40.0709	12.4808	1.04842	precentral
RAINS7	28.2973	-24.0042	-76.2026770493023	-999	RAINS	R	depth	39.6603	17.0627	5.13534	parsopercularis
RAINS8	25.4058	-28.2583	-77.5425853008782	-999	RAINS	R	depth	37.208	21.7535	6.67834	parsopercularis
RAINS10	21.9413	-37.421	-78.5279071587831	-999	RAINS	R	depth	35.0391	30.2083	13.4043	caudalmiddlefrontal
RMINS1	36.8033	-2.70016	-76.3974392743093	-999	RMINS	R	depth	45.7898	-3.16234	-9.86695	insula
RMINS2	35.7965	-7.46696	-75.2255932721042	-999	RMINS	R	depth	45.5218	0.593877	-5.09373	insula
RMINS3	35.9441	-9.92453	-73.6733969640772	-999	RMINS	R	depth	46.1873	1.75888	-1.0486	precentral
RMINS4	35.0439	-14.1871	-72.3877515166157	-999	RMINS	R	depth	45.8853	5.02073	3.96729	precentral
RMINS5	34.1384	-16.5966	-70.7137821357434	-999	RMINS	R	depth	45.4476	6.23565	8.52459	precentral
RMINS6	33.1671	-19.9289	-69.3080858806119	-999	RMINS	R	depth	45.078	8.47635	13.357	precentral
RMINS7	33.2614	-23.326	-68.1032926703845	-999	RMINS	R	depth	45.8112	10.6865	18.0665	precentral
RMINS8	32.297	-26.7376	-66.8136879439903	-999	RMINS	R	depth	45.4414	12.9273	22.8991	postcentral
RMINS9	31.3049	-30.515	-66.3954456975715	-999	RMINS	R	depth	44.929	15.969	26.574	precentral
RMINS10	30.4106	-35.187	-64.7829086233083	-999	RMINS	R	depth	44.8036	18.9466	32.9757	precentral
RPINS1	42.492	9.54951	-76.5319171417291	-999	RPINS	R	depth	49.608	-14.1295	-19.3042	superiortemporal
RPINS3	39.3172	4.31243	-73.5645200747963	-999	RPINS	R	depth	47.8064	-12.0051	-9.69511	insula
RPINS5	36.1154	-0.667553	-70.7620938818736	-999	RPINS	R	depth	45.8283	-9.58558	-1.27019	insula
RPINS7	31.5142	-5.70576	-66.3797478491109	-999	RPINS	R	depth	42.9237	-7.39297	9.2178	postcentral
RAC1	-2.6342	-35.1125	-88.5365374517469	-999	RAC	L	depth	8.45837	37.8342	-5.12422	rostralanteriorcingulate
RAC3	-1.44784	-43.0334	-87.0483418958226	-999	RAC	L	depth	11.0954	43.2358	4.14118	rostralanteriorcingulate
RAC5	0.842299	-50.5107	-85.4908154880379	-999	RAC	R	depth	14.8028	48.11	13.454	superiorfrontal
RAC7	2.07568	-57.4866	-83.6515969421248	-999	RAC	R	depth	17.3719	52.5	22.751	superiorfrontal
RAC9	3.8492	-64.4769	-81.8654762543742	-999	RAC	R	depth	20.4921	56.8766	31.9873	superiorfrontal
RSC1	0.331614	-20.7314	-82.6211496021703	-999	RSC	R	depth	9.78952	21.6036	-7.9861	n/a
RSC3	-1.8222	-28.8287	-81.6756113702266	-999	RSC	L	depth	8.97585	27.8799	0.139672	n/a
RSC5	-1.789	-36.5089	-80.7584178947023	-999	RSC	L	depth	10.3332	33.6149	8.53941	caudalanteriorcingulate
RSC7	-1.683	-44.4012	-79.1644914371557	-999	RSC	L	depth	11.8672	39.0621	18.2335	caudalanteriorcingulate
RSC9	-1.67301	-52.5528	-78.4207860587694	-999	RSC	L	depth	13.2597	45.3105	26.7712	superiorfrontal
RMC1	-3.77899	-38.0346	-78.8713787421948	-999	RMC	L	depth	8.72516	33.8345	12.9445	caudalanteriorcingulate
RMC2	-2.60055	-39.4343	-77.9779729483915	-999	RMC	L	depth	10.2494	34.2524	15.6863	caudalanteriorcingulate
RMC3	-2.45537	-39.8599	-76.626948961748	-999	RMC	L	depth	10.6017	33.6742	18.2773	caudalanteriorcingulate
RMC4	-1.25156	-42.4174	-75.40913517459	-999	RMC	L	depth	12.3705	34.8293	22.5893	caudalanteriorcingulate
RMC5	1.1524	-44.2708	-73.2655296132089	-999	RMC	R	depth	15.3501	34.6386	27.8001	superiorfrontal
RMC6	1.32256	-45.8535	-71.579755246141	-999	RMC	R	depth	15.9481	34.7974	31.96	superiorfrontal
RMC7	3.68075	-48.6513	-69.7677484399658	-999	RMC	R	depth	18.9955	35.6334	37.4449	superiorfrontal
RMC8	5.47586	-50.2764	-68.2061482831249	-999	RMC	R	depth	21.2487	35.7473	41.4223	superiorfrontal
RMC9	6.73409	-53.522	-66.429202384256	-999	RMC	R	depth	23.227	37.1262	47.1674	superiorfrontal
RMC10	6.88411	-53.9475	-65.0080177665296	-999	RMC	R	depth	23.5804	36.5478	49.7573	superiorfrontal
RPMC1	-4.82024	-26.6093	-68.8388293059989	-999	RPMC	L	depth	6.83905	18.0246	18.5431	n/a
RPMC3	-1.35294	-30.0843	-66.4528654586419	-999	RPMC	L	depth	11.2013	19.0538	25.3379	caudalanteriorcingulate
RPMC5	1.14415	-34.4059	-62.6994011612873	-999	RPMC	R	depth	14.8466	20.0488	34.9838	superiorfrontal
RPC1	-3.9797	-5.39874	-57.6757512989131	-999	RPC	L	depth	6.37275	-6.78949	20.1271	n/a
RPC2	-2.7404	-6.89725	-55.7988741914442	-999	RPC	L	depth	8.07375	-6.66004	24.1649	posteriorcingulate
RPC3	-1.36844	-9.04888	-53.2391805289928	-999	RPC	L	depth	9.98425	-6.307	29.6348	posteriorcingulate
RPC4	-0.0897796	-10.3909	-52.0671792997597	-999	RPC	L	depth	11.5086	-5.88991	32.3779	posteriorcingulate
RPC5	1.24716	-11.8929	-50.1535241999685	-999	RPC	R	depth	13.2096	-5.76045	36.4157	posteriorcingulate
RPC6	2.55228	-13.3862	-48.309078192451	-999	RPC	R	depth	14.9094	-5.63205	40.4537	precuneus
RPC7	3.93065	-15.0762	-45.7446951399641	-999	RPC	R	depth	16.7871	-5.79232	45.7865	precuneus
RPC8	5.25416	-16.6139	-43.9855663637906	-999	RPC	R	depth	18.487	-5.66312	49.8232	superiorparietal
RPC9	6.58957	-18.1841	-42.2422304448152	-999	RPC	R	depth	20.188	-5.5347	53.8612	superiorparietal
RPC10	8.39634	-19.556	-41.4092278279934	-999	RPC	R	depth	22.2632	-5.13134	56.5425	superiorparietal
RP1	4.6603	38.6337	-43.3996471660199	-999	RP	R	depth	7.99452	-53.9891	1.52572	parahippocampal
RP2	5.00129	38.9285	-40.7857809874059	-999	RP	R	depth	8.45569	-55.8873	5.02424	parahippocampal
RP3	5.3911	40.0549	-37.7675812606135	-999	RP	R	depth	8.85011	-58.8056	8.35943	parahippocampal
RP4	5.65289	40.303	-35.1063708613851	-999	RP	R	depth	9.3124	-60.6982	11.9696	parahippocampal
RP5	5.83562	40.5279	-32.4341560323753	-999	RP	R	depth	9.77357	-62.5908	15.5799	lingual
RP6	6.98848	40.7258	-30.0079015720409	-999	RP	R	depth	11.3389	-64.5134	19.0677	lingual
RP7	6.8322	41.7011	-27.0305566337701	-999	RP	R	depth	11.7333	-67.4318	22.403	pericalcarine
RP8	7.98256	42.0317	-25.4017738112412	-999	RP	R	depth	13.1219	-69.0655	24.5958	pericalcarine
RP9	8.55699	42.1265	-23.031004305578	-999	RP	R	depth	13.5831	-70.9579	28.2066	pericalcarine
RP10	10.6399	42.0323	-20.8146111058418	-999	RP	R	depth	15.325	-73.1697	32.9887	lateraloccipital
ROF1	-0.370059	-24.7529	-98.5515154499015	-999	ROF	L	depth	8.114	35.8763	-28.4968	medialorbitofrontal
ROF3	7.90259	-26.5534	-97.6734176580385	-999	ROF	R	depth	16.984	35.7956	-25.5352	lateralorbitofrontal
ROF5	15.5626	-28.1265	-97.417211860102	-999	ROF	R	depth	25.1265	36.0236	-23.7016	lateralorbitofrontal
ROF7	23.3422	-28.9673	-96.1342463576555	-999	ROF	R	depth	33.3769	34.934	-20.9309	lateralorbitofrontal
RLT1	41.909	14.198	-71.4593775585884	-999	RLT	R	depth	48.981	-21.7188	-14.7524	superiortemporal
RAC2	n/a	n/a	n/a	-999	RAC	n/a	depth	10.3629	41.0255	-0.568675	rostralanteriorcingulate
RLT3	47.6678	11.3168	-69.9745652597359	-999	RLT	R	depth	55.3378	-20.9962	-10.0812	superiortemporal
RAC4	n/a	n/a	n/a	-999	RAC	n/a	depth	12.966	45.9291	8.86663	superiorfrontal
RLT5	55.3588	8.22497	-67.5567320969332	-999	RLT	R	depth	63.5258	-20.6121	-4.39345	superiortemporal
RAC6	n/a	n/a	n/a	-999	RAC	n/a	depth	15.5353	50.3202	18.1635	superiorfrontal
RLT7	61.2948	6.33269	-65.2901472552001	-999	RLT	R	depth	69.815	-20.9129	0.0310005	superiortemporal
RAC8	n/a	n/a	n/a	-999	RAC	n/a	depth	19.7596	54.6654	27.2779	superiorfrontal
RLT9	66.0054	4.42779	-63.0612021834149	-999	RLT	R	depth	75.001	-21.1681	4.90034	superiortemporal
RAC10	n/a	n/a	n/a	-999	RAC	n/a	depth	22.3288	59.0564	36.5748	superiorfrontal
RMP1	-2.18189	24.5977	-42.577009032415	-999	RMP	L	depth	5.05132	-41.5711	17.6674	isthmuscingulate
RMP3	-0.668258	24.7168	-37.7487028433068	-999	RMP	L	depth	7.14675	-44.3606	25.0404	isthmuscingulate
RMP5	0.928602	24.7533	-32.8984249491742	-999	RMP	R	depth	9.24106	-47.15	32.4134	precuneus
RMP7	2.6303	24.596	-28.413443662049	-999	RMP	R	depth	11.3354	-49.9394	39.7864	cuneus
RLPOS1	30.2711	59.385	-19.6216502955487	-999	RLPOS	R	strip	31.6302	-90.4614	20.9794	lateraloccipital
RLPOS2	34.9255	50.8727	-21.302042570972	-999	RLPOS	R	strip	37.2916	-83.5313	27.87	lateraloccipital
RLPOS3	38.0866	41.3376	-22.2936896450575	-999	RLPOS	R	strip	43.429	-74.7889	33.8155	lateraloccipital
RLPOS4	42.9629	32.1005	-23.1763916483744	-999	RLPOS	R	strip	47.8103	-67.5399	39.5331	lateraloccipital
RLPOS5	44.5214	24.3242	-25.7776223608117	-999	RLPOS	R	strip	52.1168	-58.4633	44.3684	middletemporal
RLPOS6	44.3176	17.8473	-30.7115843737804	-999	RLPOS	R	strip	55.1776	-48.5548	48.1679	middletemporal
RLPOS7	46.8846	6.74338	-41.3011060928977	-999	RLPOS	R	strip	56.9588	-38.3271	50.7946	middletemporal
RLPOS8	46.5505	-6.114	-46.3948296683416	-999	RLPOS	R	strip	57.4943	-27.2675	52.3866	inferiorparietal
RLPOS9	41.8537	-14.4922	-45.2122075631775	-999	RLPOS	R	strip	55.5455	-17.3977	52.5155	inferiorparietal
RLPOS10	41.5187	-19.3151	-48.8310565290755	-999	RLPOS	R	strip	53.2096	-7.46295	49.9165	postcentral
RPS1	-1.40035	25.0056	-14.9719692741959	-999	RPS	L	strip	8.13764	-62.1051	59.057	cuneus
RPS2	1.55272	17.0914	-15.8720577630811	-999	RPS	R	strip	14.8673	-55.7182	65.6872	cuneus
RPS3	10.0131	12.0123	-18.7289490924295	-999	RPS	R	strip	22.7558	-47.9966	68.3863	lateraloccipital
RPS4	13.0737	3.35196	-19.6835756370338	-999	RPS	R	strip	28.8476	-39.4282	70.1113	superiorparietal
RPS5	18.497	-4.91568	-25.952105649974	-999	RPS	R	strip	35.6551	-30.8246	68.9874	inferiorparietal
RPS6	24.07	-12.7249	-34.5871744967524	-999	RPS	R	strip	39.9029	-21.5837	65.5168	inferiorparietal
RPS7	27.7949	-20.101	-39.3150712422706	-999	RPS	R	strip	43.0142	-12.8245	62.032	inferiorparietal
RPS8	31.7105	-22.2409	-45.1655866265661	-999	RPS	R	strip	47.3251	-5.0713	55.3604	postcentral
LAMY1	-23.5284	11.9597	-79.5243110985532	-999	LAMY	L	depth	-19.5677	-4.851	-29.573	entorhinal
LAMY3	-24.6263	7.64015	-78.8866192970191	-999	LAMY	L	depth	-19.8693	-1.60748	-24.9231	n/a
LAMY5	-25.7315	2.15507	-77.8635213441575	-999	LAMY	L	depth	-19.9273	2.36619	-18.8425	n/a
LAMY7	-26.8704	-2.69353	-77.2537595171903	-999	LAMY	L	depth	-20.1949	6.12137	-14.0692	n/a
LAMY9	-29.0631	-7.04951	-76.363247526427	-999	LAMY	L	depth	-21.6006	9.39472	-9.30768	n/a
LAMY10	-30.1171	-9.33441	-75.5722742385077	-999	LAMY	L	depth	-22.2145	10.8839	-6.33483	n/a
LAH1	-20.7135	12.375	-74.4144398082507	-999	LAH	L	depth	-16.2615	-9.0199	-22.0017	n/a
LAH3	-27.4028	12.8509	-74.644709672042	-999	LAH	L	depth	-23.0564	-8.54862	-22.516	n/a
LAH5	-34.2079	13.4655	-75.3823889215492	-999	LAH	L	depth	-30.0268	-7.78209	-24.2145	entorhinal
LAH7	-40.8191	13.6497	-74.722087683056	-999	LAH	L	depth	-36.6449	-7.60502	-23.5449	fusiform
LAH9	-47.9508	13.9963	-74.5692088099717	-999	LAH	L	depth	-43.9907	-7.1183	-24.0037	inferiortemporal
LMH1	-24.2237	19.2303	-66.7112706895287	-999	LMH	L	depth	-20.0133	-19.6704	-15.3638	n/a
LMH2	-26.4507	19.334	-66.5870493696364	-999	LMH	L	depth	-22.2195	-19.6117	-15.1406	n/a
LMH3	-29.9684	18.2542	-67.5364151984227	-999	LMH	L	depth	-25.6034	-17.6919	-15.6199	n/a
LMH4	-33.3814	18.3928	-67.2621969508992	-999	LMH	L	depth	-28.9125	-17.6035	-15.2851	parahippocampal
LMH5	-36.8263	17.5638	-67.307969060572	-999	LMH	L	depth	-32.1537	-16.4895	-14.7038	fusiform
LMH6	-41.3581	17.8746	-67.4354894378304	-999	LMH	L	depth	-36.7425	-16.0769	-15.4414	fusiform
LMH7	-45.2462	17.9742	-66.9904344090942	-999	LMH	L	depth	-40.6026	-15.974	-15.0508	fusiform
LMH8	-48.5711	17.089	-66.9470026167472	-999	LMH	L	depth	-43.8437	-14.8611	-14.4694	inferiortemporal
