name	x	y	z	size	group	hemisphere	type	tal.x	tal.y	tal.z	wb.region	ind.region	das.region	stein.region
LJ1	-36.0133	16.025	-6.7668800915651	-999	LJ	L	depth	-34.3177	14.9911	3.75226	Left Cerebral White Matter	parstriangularis	n/a	n/a
LJ2	-35.5085	11.4442	-5.57660919126064	-999	LJ	L	depth	-33.947	11.6643	4.55444	Left Cerebral White Matter	parsopercularis	n/a	n/a
LJ3	-37.6321	6.78423	-3.858352655817	-999	LJ	L	depth	-35.213	8.14835	6.76836	Left Cerebral White Matter	parsopercularis	n/a	n/a
LJ4	-36.6809	2.79025	-2.10830592815902	-999	LJ	L	depth	-34.8424	4.82162	7.57053	Left Cerebral White Matter	parsopercularis	n/a	n/a
LJ5	-36.3621	-2.04278	0.0790096655234483	-999	LJ	L	depth	-35.4361	0.421093	9.25705	Left Cerebral White Matter	parsopercularis	n/a	n/a
LJ6	-34.9418	-5.47967	1.83976167758362	-999	LJ	L	depth	-35.102	-2.9107	10.56	Left Putamen	parsopercularis	n/a	n/a
LJ7	-33.4964	-8.72033	4.123877794318	-999	LJ	L	depth	-34.8044	-6.24759	12.3635	Left Cerebral White Matter	parsopercularis	n/a	n/a
LJ8	-33.6568	-12.1415	5.18199105769751	-999	LJ	L	depth	-35.452	-9.69033	13.1055	Left Cerebral White Matter	precentral	n/a	n/a
LJ9	-32.4845	-16.9006	8.38868810801015	-999	LJ	L	depth	-35.064	-13.9799	15.353	Left Cerebral White Matter	precentral	n/a	n/a
LJ10	-31.8646	-21.1485	9.93749711006415	-999	LJ	L	depth	-34.6936	-17.3066	16.1551	Left PIns posterior insula	precentral	n/a	n/a
LJ11	-31.1412	-24.7289	11.5465296700373	-999	LJ	L	depth	-34.3864	-20.1595	16.9857	Left Cerebral White Matter	precentral	n/a	n/a
LJ12	-30.9483	-28.5196	15.1693686805984	-999	LJ	L	depth	-34.1251	-23.5015	19.29	Left Cerebral White Matter	postcentral	n/a	n/a
LJ13	-33.2261	-33.9438	15.775549437735	-999	LJ	L	depth	-35.155	-27.9499	19.9449	Left Cerebral White Matter	postcentral	n/a	n/a
LJ14	-33.4111	-37.6272	18.6820881065417	-999	LJ	L	depth	-34.8573	-31.2867	21.7486	Left Cerebral White Matter	postcentral	n/a	n/a
LJ15	-33.5463	-41.3495	21.3091328637315	-999	LJ	L	depth	-34.5233	-34.6185	23.0514	Left Cerebral White Matter	supramarginal	n/a	n/a
LJ16	-33.5817	-45.9949	24.8464731239807	-999	LJ	L	depth	-34.0989	-38.903	24.7982	Left Cerebral White Matter	inferiorparietal	n/a	n/a
LK1	-37.6101	2.74875	-17.4732772393821	-999	LK	L	depth	-36.8322	1.29208	-7.643	Left Cerebral White Matter	insula	n/a	n/a
LK2	-37.8055	0.344371	-15.6439311457576	-999	LK	L	depth	-36.7246	-0.631172	-5.90946	Left Cerebral White Matter	insula	n/a	n/a
LK3	-37.9347	-4.0605	-12.0997618370329	-999	LK	L	depth	-36.5363	-3.99689	-2.87576	Left Cerebral White Matter	insula	n/a	n/a
LK4	-37.6609	-7.98923	-9.97803050682032	-999	LK	L	depth	-36.2387	-7.34084	-1.21404	Left Cerebral White Matter	insula	n/a	n/a
LK5	-37.0021	-12.0891	-7.38645099889663	-999	LK	L	depth	-35.9775	-10.6903	0.940154	Left Cerebral White Matter	insula	n/a	n/a
LK6	-35.9998	-15.9572	-5.29217597489493	-999	LK	L	depth	-35.6799	-14.0272	2.74373	Left Cerebral White Matter	insula	n/a	n/a
LK7	-35.1672	-18.6026	-1.67683875450855	-999	LK	L	depth	-35.6817	-15.9579	6.13513	Left Cerebral White Matter	precentral	n/a	n/a
LK8	-32.4415	-21.8812	0.9810361439222	-999	LK	L	depth	-33.8569	-19.1206	8.02908	Left Cerebral White Matter	precentral	n/a	n/a
LK9	-31.7402	-26.0466	3.94416567840411	-999	LK	L	depth	-33.5956	-22.4626	10.3335	Left Cerebral White Matter	precentral	n/a	n/a
LK10	-31.5303	-29.0717	6.38179616490152	-999	LK	L	depth	-33.4247	-24.8518	12.1941	Left Cerebral White Matter	postcentral	n/a	n/a
LK11	-31.3495	-32.5844	9.36825602927439	-999	LK	L	depth	-33.2269	-27.7199	14.527	Left Cerebral White Matter	postcentral	n/a	n/a
LK12	-31.3409	-36.2626	13.2722890862135	-999	LK	L	depth	-33.0021	-31.0669	17.3322	Left Cerebral White Matter	postcentral	n/a	n/a
LK13	-31.5402	-39.0685	16.8850374957398	-999	LK	L	depth	-32.8676	-33.4614	19.6935	Left Cerebral White Matter	supramarginal	n/a	n/a
LK14	-30.6654	-42.7242	20.8114911470763	-999	LK	L	depth	-31.5519	-36.6821	21.5575	Left Cerebral White Matter	superiorparietal	n/a	n/a
LK15	-30.6239	-46.6419	24.5507598501334	-999	LK	L	depth	-31.2907	-40.0241	23.8618	Left Cerebral White Matter	superiorparietal	n/a	n/a
LK16	-30.3261	-49.5266	26.9167460000043	-999	LK	L	depth	-31.0565	-42.8871	25.694	Left Cerebral White Matter	inferiorparietal	n/a	n/a
LI1	-24.961	17.152	-17.7461764923286	-999	LI	L	depth	-27.5266	13.4143	-7.43432	Left Cerebral White Matter	lateralorbitofrontal	n/a	n/a
LI2	-24.6551	17.6724	-14.976090208823	-999	LI	L	depth	-26.7809	14.4482	-5.50253	Left Cerebral White Matter	lateralorbitofrontal	n/a	n/a
LI3	-24.4662	18.9276	-10.233655838715	-999	LI	L	depth	-25.8256	16.939	-2.09962	Left Cerebral White Matter	lateralorbitofrontal	n/a	n/a
LI4	-24.3616	20.6478	-6.56074722627322	-999	LI	L	depth	-25.343	19.3877	0.988534	Left Cerebral White Matter	lateralorbitofrontal	n/a	n/a
LI5	-22.9875	22.4086	-2.12869162405924	-999	LI	L	depth	-23.8154	21.4796	4.72822	Left Cerebral White Matter	lateralorbitofrontal	n/a	n/a
LI6	-22.0121	23.1638	2.50968013736658	-999	LI	L	depth	-22.6702	22.5656	8.38082	Left Cerebral White Matter	parstriangularis	n/a	n/a
LI7	-21.3984	25.4389	5.479980271946	-999	LI	L	depth	-22.1147	25.0305	10.5865	Left Cerebral White Matter	parstriangularis	n/a	n/a
