name	type	units	low_cutoff	high_cutoff	reference	group	sampling_frequency	description	notch
LAD1-LAD2	SEEG	V	n/a	n/a	bipolar	LAD	1000	depth	n/a
LAD2-LAD3	SEEG	V	n/a	n/a	bipolar	LAD	1000	depth	n/a
LAD3-LAD4	SEEG	V	n/a	n/a	bipolar	LAD	1000	depth	n/a
LAD4-LAD5	SEEG	V	n/a	n/a	bipolar	LAD	1000	depth	n/a
LAD5-LAD6	SEEG	V	n/a	n/a	bipolar	LAD	1000	depth	n/a
LAD6-LAD7	SEEG	V	n/a	n/a	bipolar	LAD	1000	depth	n/a
LAD7-LAD8	SEEG	V	n/a	n/a	bipolar	LAD	1000	depth	n/a
LAD8-LAD9	SEEG	V	n/a	n/a	bipolar	LAD	1000	depth	n/a
LAD9-LAD10	SEEG	V	n/a	n/a	bipolar	LAD	1000	depth	n/a
LAD10-LAD11	SEEG	V	n/a	n/a	bipolar	LAD	1000	depth	n/a
LAD11-LAD12	SEEG	V	n/a	n/a	bipolar	LAD	1000	depth	n/a
LAD12-LAD13	SEEG	V	n/a	n/a	bipolar	LAD	1000	depth	n/a
LAD13-LAD14	SEEG	V	n/a	n/a	bipolar	LAD	1000	depth	n/a
LAD14-LAD1	SEEG	V	n/a	n/a	bipolar	LAD	1000	depth	n/a
LHCD1-LHCD2	SEEG	V	n/a	n/a	bipolar	LHCD	1000	depth	n/a
LHCD2-LHCD3	SEEG	V	n/a	n/a	bipolar	LHCD	1000	depth	n/a
LHCD3-LHCD4	SEEG	V	n/a	n/a	bipolar	LHCD	1000	depth	n/a
LHCD4-LHCD5	SEEG	V	n/a	n/a	bipolar	LHCD	1000	depth	n/a
LHCD5-LHCD6	SEEG	V	n/a	n/a	bipolar	LHCD	1000	depth	n/a
LHCD6-LHCD7	SEEG	V	n/a	n/a	bipolar	LHCD	1000	depth	n/a
LHCD7-LHCD8	SEEG	V	n/a	n/a	bipolar	LHCD	1000	depth	n/a
LHCD8-LHCD9	SEEG	V	n/a	n/a	bipolar	LHCD	1000	depth	n/a
LHCD9-LHCD10	SEEG	V	n/a	n/a	bipolar	LHCD	1000	depth	n/a
LHCD10-LHCD11	SEEG	V	n/a	n/a	bipolar	LHCD	1000	depth	n/a
LHCD11-LHCD12	SEEG	V	n/a	n/a	bipolar	LHCD	1000	depth	n/a
LHCD12-LHCD13	SEEG	V	n/a	n/a	bipolar	LHCD	1000	depth	n/a
LHCD13-LHCD14	SEEG	V	n/a	n/a	bipolar	LHCD	1000	depth	n/a
LHCD14-LHCD15	SEEG	V	n/a	n/a	bipolar	LHCD	1000	depth	n/a
LHCD15-LHCD16	SEEG	V	n/a	n/a	bipolar	LHCD	1000	depth	n/a
LHCD16-LHCD1	SEEG	V	n/a	n/a	bipolar	LHCD	1000	depth	n/a
LOFCD1-LOFCD2	SEEG	V	n/a	n/a	bipolar	LOFCD	1000	depth	n/a
LOFCD3-LOFCD4	SEEG	V	n/a	n/a	bipolar	LOFCD	1000	depth	n/a
LOFCD4-LOFCD5	SEEG	V	n/a	n/a	bipolar	LOFCD	1000	depth	n/a
LOFCD5-LOFCD6	SEEG	V	n/a	n/a	bipolar	LOFCD	1000	depth	n/a
LOFCD6-LOFCD7	SEEG	V	n/a	n/a	bipolar	LOFCD	1000	depth	n/a
LOFCD7-LOFCD8	SEEG	V	n/a	n/a	bipolar	LOFCD	1000	depth	n/a
LOFCD8-LOFCD9	SEEG	V	n/a	n/a	bipolar	LOFCD	1000	depth	n/a
LOFCD9-LOFCD10	SEEG	V	n/a	n/a	bipolar	LOFCD	1000	depth	n/a
LOFCD10-LOFCD11	SEEG	V	n/a	n/a	bipolar	LOFCD	1000	depth	n/a
LOFCD11-LOFCD12	SEEG	V	n/a	n/a	bipolar	LOFCD	1000	depth	n/a
LOFCD12-LOFCD13	SEEG	V	n/a	n/a	bipolar	LOFCD	1000	depth	n/a
LOFCD13-LOFCD14	SEEG	V	n/a	n/a	bipolar	LOFCD	1000	depth	n/a
LOFCD14-LOFCD15	SEEG	V	n/a	n/a	bipolar	LOFCD	1000	depth	n/a
LOFCD15-LOFCD16	SEEG	V	n/a	n/a	bipolar	LOFCD	1000	depth	n/a
LOFCD16-LOFCD3	SEEG	V	n/a	n/a	bipolar	LOFCD	1000	depth	n/a
RMCD1-RMCD2	SEEG	V	n/a	n/a	bipolar	RMCD	1000	depth	n/a
RMCD2-RMCD3	SEEG	V	n/a	n/a	bipolar	RMCD	1000	depth	n/a
RMCD3-RMCD4	SEEG	V	n/a	n/a	bipolar	RMCD	1000	depth	n/a
RMCD4-RMCD5	SEEG	V	n/a	n/a	bipolar	RMCD	1000	depth	n/a
RMCD5-RMCD6	SEEG	V	n/a	n/a	bipolar	RMCD	1000	depth	n/a
RMCD6-RMCD7	SEEG	V	n/a	n/a	bipolar	RMCD	1000	depth	n/a
RMCD7-RMCD8	SEEG	V	n/a	n/a	bipolar	RMCD	1000	depth	n/a
RMCD8-RMCD9	SEEG	V	n/a	n/a	bipolar	RMCD	1000	depth	n/a
RMCD9-RMCD10	SEEG	V	n/a	n/a	bipolar	RMCD	1000	depth	n/a
RMCD10-RMCD11	SEEG	V	n/a	n/a	bipolar	RMCD	1000	depth	n/a
RMCD11-RMCD12	SEEG	V	n/a	n/a	bipolar	RMCD	1000	depth	n/a
RMCD12-RMCD13	SEEG	V	n/a	n/a	bipolar	RMCD	1000	depth	n/a
RMCD13-RMCD14	SEEG	V	n/a	n/a	bipolar	RMCD	1000	depth	n/a
