name	type	units	low_cutoff	high_cutoff	reference	group	sampling_frequency	description	notch
LAD1-LAD2	SEEG	V	n/a	n/a	bipolar	LAD	1000	depth	n/a
LAD2-LAD3	SEEG	V	n/a	n/a	bipolar	LAD	1000	depth	n/a
LAD3-LAD4	SEEG	V	n/a	n/a	bipolar	LAD	1000	depth	n/a
LAD4-LAD5	SEEG	V	n/a	n/a	bipolar	LAD	1000	depth	n/a
LAD5-LAD6	SEEG	V	n/a	n/a	bipolar	LAD	1000	depth	n/a
LAD6-LAD7	SEEG	V	n/a	n/a	bipolar	LAD	1000	depth	n/a
LAD7-LAD8	SEEG	V	n/a	n/a	bipolar	LAD	1000	depth	n/a
LAD8-LAD9	SEEG	V	n/a	n/a	bipolar	LAD	1000	depth	n/a
LAD9-LAD10	SEEG	V	n/a	n/a	bipolar	LAD	1000	depth	n/a
LAD10-LAD11	SEEG	V	n/a	n/a	bipolar	LAD	1000	depth	n/a
LAD11-LAD12	SEEG	V	n/a	n/a	bipolar	LAD	1000	depth	n/a
LAD12-LAD13	SEEG	V	n/a	n/a	bipolar	LAD	1000	depth	n/a
LAD13-LAD14	SEEG	V	n/a	n/a	bipolar	LAD	1000	depth	n/a
LAD14-LAD1	SEEG	V	n/a	n/a	bipolar	LAD	1000	depth	n/a
LHCD1-LHCD2	SEEG	V	n/a	n/a	bipolar	LHCD	1000	depth	n/a
LHCD2-LHCD3	SEEG	V	n/a	n/a	bipolar	LHCD	1000	depth	n/a
LHCD3-LHCD4	SEEG	V	n/a	n/a	bipolar	LHCD	1000	depth	n/a
LHCD4-LHCD5	SEEG	V	n/a	n/a	bipolar	LHCD	1000	depth	n/a
LHCD5-LHCD6	SEEG	V	n/a	n/a	bipolar	LHCD	1000	depth	n/a
LHCD6-LHCD7	SEEG	V	n/a	n/a	bipolar	LHCD	1000	depth	n/a
LHCD7-LHCD8	SEEG	V	n/a	n/a	bipolar	LHCD	1000	depth	n/a
LHCD8-LHCD9	SEEG	V	n/a	n/a	bipolar	LHCD	1000	depth	n/a
LHCD9-LHCD10	SEEG	V	n/a	n/a	bipolar	LHCD	1000	depth	n/a
LHCD10-LHCD11	SEEG	V	n/a	n/a	bipolar	LHCD	1000	depth	n/a
LHCD11-LHCD12	SEEG	V	n/a	n/a	bipolar	LHCD	1000	depth	n/a
LHCD12-LHCD13	SEEG	V	n/a	n/a	bipolar	LHCD	1000	depth	n/a
LHCD13-LHCD14	SEEG	V	n/a	n/a	bipolar	LHCD	1000	depth	n/a
LHCD14-LHCD15	SEEG	V	n/a	n/a	bipolar	LHCD	1000	depth	n/a
LHCD15-LHCD16	SEEG	V	n/a	n/a	bipolar	LHCD	1000	depth	n/a
LHCD16-LHCD1	SEEG	V	n/a	n/a	bipolar	LHCD	1000	depth	n/a
LID1-LID2	SEEG	V	n/a	n/a	bipolar	LID	1000	depth	n/a
LID3-LID4	SEEG	V	n/a	n/a	bipolar	LID	1000	depth	n/a
LID4-LID5	SEEG	V	n/a	n/a	bipolar	LID	1000	depth	n/a
LID5-LID6	SEEG	V	n/a	n/a	bipolar	LID	1000	depth	n/a
LID6-LID7	SEEG	V	n/a	n/a	bipolar	LID	1000	depth	n/a
LID7-LID8	SEEG	V	n/a	n/a	bipolar	LID	1000	depth	n/a
LID8-LID9	SEEG	V	n/a	n/a	bipolar	LID	1000	depth	n/a
LID9-LID10	SEEG	V	n/a	n/a	bipolar	LID	1000	depth	n/a
LID10-LID11	SEEG	V	n/a	n/a	bipolar	LID	1000	depth	n/a
LID11-LID12	SEEG	V	n/a	n/a	bipolar	LID	1000	depth	n/a
LID12-LID13	SEEG	V	n/a	n/a	bipolar	LID	1000	depth	n/a
LID13-LID14	SEEG	V	n/a	n/a	bipolar	LID	1000	depth	n/a
LID14-LID15	SEEG	V	n/a	n/a	bipolar	LID	1000	depth	n/a
LID15-LID16	SEEG	V	n/a	n/a	bipolar	LID	1000	depth	n/a
LID16-LID3	SEEG	V	n/a	n/a	bipolar	LID	1000	depth	n/a
LFCD1-LFCD2	SEEG	V	n/a	n/a	bipolar	LFCD	1000	depth	n/a
LFCD2-LFCD3	SEEG	V	n/a	n/a	bipolar	LFCD	1000	depth	n/a
LFCD3-LFCD4	SEEG	V	n/a	n/a	bipolar	LFCD	1000	depth	n/a
LFCD4-LFCD5	SEEG	V	n/a	n/a	bipolar	LFCD	1000	depth	n/a
LFCD5-LFCD6	SEEG	V	n/a	n/a	bipolar	LFCD	1000	depth	n/a
LFCD6-LFCD7	SEEG	V	n/a	n/a	bipolar	LFCD	1000	depth	n/a
LFCD7-LFCD8	SEEG	V	n/a	n/a	bipolar	LFCD	1000	depth	n/a
LFCD8-LFCD9	SEEG	V	n/a	n/a	bipolar	LFCD	1000	depth	n/a
LFCD9-LFCD10	SEEG	V	n/a	n/a	bipolar	LFCD	1000	depth	n/a
LFCD10-LFCD11	SEEG	V	n/a	n/a	bipolar	LFCD	1000	depth	n/a
LFCD11-LFCD12	SEEG	V	n/a	n/a	bipolar	LFCD	1000	depth	n/a
LFCD12-LFCD13	SEEG	V	n/a	n/a	bipolar	LFCD	1000	depth	n/a
LFCD13-LFCD14	SEEG	V	n/a	n/a	bipolar	LFCD	1000	depth	n/a
LFCD14-LFCD1	SEEG	V	n/a	n/a	bipolar	LFCD	1000	depth	n/a
LSMAD1-LSMAD2	SEEG	V	n/a	n/a	bipolar	LSMAD	1000	depth	n/a
LSMAD2-LSMAD3	SEEG	V	n/a	n/a	bipolar	LSMAD	1000	depth	n/a
